Timestamp,Open,Close,Low,High,Volume_(BTC),Volume_(Currency),Weighted_Price,hash_rate,Search_volume,Block_size,Difficulty,active_addresses,Block_time,Average fees,mining_profitability,Transactions,Tweets_volume
2018-06-03,7642.0,7703.67,7581.03,7790.69,4729.2100836499885,36376196.76484367,7712.1358927,34898238.8104217,9.0,672304.0,4306949573982.0,443036,8.834,0.722,0.469,163280,41999
2018-06-04,7712.97,7488.26,7449.68,7764.44,6990.551352699997,52874207.371092,7488.710773199998,39180231.3025,9.0,933077.0,4306949573982.0,585747,7.869,0.756,0.49,209733,46104
2018-06-05,7494.99,7617.98,7360.0,7685.0,9968.455089610008,74707307.07670784,7612.5099031,42980660.1034,9.0,725406.0,4415593341674.0,544305,8.229,0.654,0.393,212726,46860
2018-06-06,7617.98,7658.57,7482.61,7695.46,7058.055772320001,53677946.08241511,7655.1601128,36103754.4868926,9.0,850900.0,4940704885522.0,509100,9.796,0.719,0.37,206270,45323
2018-06-07,7658.99,7689.28,7618.99,7750.0,7545.009250660001,58063422.60325254,7689.1571589,35121339.3988,9.0,941450.0,4940704885522.0,528720,10.07,0.768,0.404,207484,48259
2018-06-08,7676.41,7618.11,7542.0,7697.0,4676.558327770008,35622819.62774185,7614.644175,35612546.9429,9.0,752551.0,4940704885522.0,544739,9.931,0.684,0.378,200234,46310
2018-06-09,7618.11,7492.7,7468.31,7686.45,2713.7810451099986,20619323.12447196,7496.1205153,35121339.398813896,9.0,513263.0,4940704885522.0,403622,10.07,0.836,0.387,171163,38889
2018-06-10,7498.0,6781.17,6627.7,7498.0,14392.695406149993,100255171.17249694,6780.1015676,31191679.0465,13.0,595312.0,4940704885522.0,412643,11.339,0.665,0.352,179682,40585
2018-06-11,6781.17,6880.61,6634.86,6919.97,11409.524232179989,77070641.46485202,6882.0075902,34384528.0828,13.0,642270.0,4940704885522.0,472045,10.286,0.784,0.359,213056,45487
2018-06-12,6880.76,6557.67,6461.42,6880.76,8827.599499699996,59092996.23841786,6559.233608,35612546.942853205,13.0,877130.0,4940704885522.0,501890,9.931,0.692,0.353,214450,46551
2018-06-13,6557.66,6307.4,6120.0,6624.45,19190.50457858,122786788.14019991,6305.242782,35121339.3988,13.0,750706.0,4940704885522.0,487819,10.07,1.142,0.332,211686,51652
2018-06-14,6308.49,6646.1,6270.69,6708.1,14185.838211559976,92121861.87480988,6645.5165015,37577377.119,13.0,580322.0,4940704885522.0,481663,9.412,0.87,0.34,209876,47079
2018-06-15,6638.8,6390.6,6370.0,6666.66,7132.206788710003,46685086.33436154,6391.1667867,37577377.11901061,13.0,661877.0,4940704885522.0,543281,9.412,0.74,0.36,205708,39786
2018-06-16,6390.6,6487.92,6333.63,6557.81,3553.69972603,22957650.6674741,6485.5150920000015,40770226.1553,13.0,381750.0,4940704885522.0,368496,8.675,0.671,0.337,158924,36471
2018-06-17,6487.92,6453.41,6429.23,6575.35,2828.7568084799927,18412428.55142961,6454.7142562,38559792.2071,10.0,398541.0,4940704885522.0,365433,9.172,1.06,0.314,144751,37164
2018-06-18,6451.03,6707.5,6381.25,6793.0,5940.174397499995,38916063.79256549,6707.7604066,40279018.6112271,10.0,508974.0,4940704885522.0,460925,8.78,0.585,0.353,196141,46282
2018-06-19,6711.3,6736.52,6660.21,6841.81,5443.67979628,36644831.79722993,6737.399234999999,39122596.1405,10.0,758568.0,5024546460934.0,476956,9.29,2.946,0.346,191650,45018
2018-06-20,6728.44,6756.58,6558.95,6809.26,5193.768845919995,34692917.89941939,6758.111843899998,39122596.1405,10.0,938352.0,5077499034879.0,448248,9.29,6.852,0.373,198734,41009
2018-06-21,6756.6,6718.33,6677.85,6792.2,4837.324428320005,32564408.829600327,6718.33,42908653.8315633,10.0,491396.0,5077499034879.0,471467,8.471,2.509,0.346,197943,38835
2018-06-22,6718.33,6050.45,5940.0,6737.97,18544.144054650013,116516606.03220984,6050.4439634,38112980.7563,10.0,629705.0,5077499034879.0,500238,9.536,2.157,0.311,203993,41721
2018-06-23,6055.17,6177.38,6048.54,6261.0,4585.8714720499975,28145734.0612318,6177.38,40384615.3709,10.0,438579.0,5077499034879.0,398856,9.0,1.203,0.335,163135,36776
2018-06-24,6169.91,6153.4,5780.0,6255.05,11423.593928960032,68399360.49442217,6153.4847988,43161057.677631296,11.0,387458.0,5077499034879.0,387188,8.421,1.035,0.292,157851,36953
2018-06-25,6153.6,6253.61,6075.01,6365.34,9689.689307009978,60122649.66010154,6252.0296592,39627403.8327,11.0,791194.0,5077499034879.0,490014,9.172,1.079,0.302,200016,42286
2018-06-26,6252.28,6068.0,6025.68,6277.0,7751.622087920005,47951768.39111252,6076.4086366,36850961.5259,11.0,931120.0,5077499034879.0,504682,9.863,1.032,0.31,195258,43429
2018-06-27,6073.99,6135.64,5985.0,6181.11,7446.861550739993,45361890.935835525,6135.6320033,30540865.3742303,11.0,926342.0,5077499034879.0,480521,12.0,1.047,0.263,187980,40206
2018-06-28,6135.64,5848.33,5818.14,6165.49,8878.398572909997,53453287.6024496,5851.9577208,39627403.8327,11.0,561689.0,5077499034879.0,452170,9.172,0.887,0.351,187467,41574
2018-06-29,5845.2,6204.24,5774.72,6299.0,12067.373167670004,71636732.30446349,6201.9497398,38112980.7563,11.0,589825.0,5077499034879.0,493797,9.536,0.823,0.311,197730,41392
2018-06-30,6204.01,6385.71,6190.28,6510.0,6915.088877019981,44052425.65031046,6390.6411861000015,35588942.295590706,11.0,841851.0,5077499034879.0,482606,10.213,0.833,0.306,180924,35882
2018-07-01,6385.75,6349.99,6259.34,6438.55,4160.705567210006,26417260.53649114,6349.3797896000015,37103365.372,10.0,586864.0,5077499034879.0,400753,9.796,0.687,0.318,156100,32183
2018-07-02,6345.48,6612.98,6270.69,6667.57,8799.802474080007,57156646.60773103,6610.9703166,37594816.2563,10.0,826901.0,5172892177080.0,537562,10.213,0.764,0.3,199153,40449
2018-07-03,6605.46,6507.99,6464.39,6666.0,5924.865417059997,39007361.17405622,6505.4136804,30929068.693115503,10.0,936148.0,5363678461481.0,562946,12.414,0.852,0.294,216631,43042
2018-07-04,6507.99,6584.25,6413.2,6792.28,6706.7340062,44104610.98417883,6581.668811600001,35728406.9386,10.0,779920.0,5363678461481.0,530349,10.746,0.687,0.326,206654,40065
2018-07-05,6575.62,6533.69,6445.31,6700.0,7692.21577693999,50623962.16139716,6532.2571117,36528296.6462,10.0,637426.0,5363678461481.0,450145,10.511,0.654,0.327,199463,38128
2018-07-06,6533.69,6596.53,6449.76,6636.15,5457.672187489991,35714562.19831271,6598.1558783,42660784.4042972,10.0,554946.0,5363678461481.0,564683,9.0,0.71,0.331,200833,38468
2018-07-07,6604.74,6759.99,6510.0,6820.0,4842.795871120002,32039126.13466461,6755.503276800001,41594264.7942,10.0,434984.0,5363678461481.0,394186,9.231,0.644,0.306,170004,32273
2018-07-08,6755.46,6706.6,6674.6,6783.54,5145.845756839998,34673975.49939146,6700.638950600001,42127524.5992,10.0,480685.0,5363678461481.0,392740,9.114,0.68,0.33,155527,31005
2018-07-09,6706.6,6666.75,6620.0,6814.72,7165.21723333,48058466.97655997,6655.3322428,36261666.7436526,10.0,909438.0,5363678461481.0,521148,10.588,0.651,0.294,206410,37804
2018-07-10,6666.75,6299.46,6270.84,6683.9,9163.019774920003,59079611.20227518,6303.367979,39727855.4765,10.0,815377.0,5363678461481.0,560008,9.664,0.69,0.313,215914,39826
2018-07-11,6304.45,6380.0,6285.0,6400.0,6370.136801359983,40422766.09199273,6379.813644899999,35995036.8411,10.0,837975.0,5363678461481.0,497821,10.667,0.646,0.285,202468,39901
2018-07-12,6379.13,6243.88,6072.0,6380.0,7792.4668578199935,48264011.74306572,6243.2242497,37594816.2562869,10.0,868217.0,5363678461481.0,608847,10.213,0.573,0.304,203394,39007
2018-07-13,6243.53,6215.59,6121.01,6337.25,5901.29571452,36792068.82063747,6216.4050927,38128076.0613,10.0,868271.0,5363678461481.0,678537,10.07,0.588,0.29,207761,37794
2018-07-14,6208.78,6243.98,6180.0,6317.84,2584.7339623000016,16131386.290857324,6243.9623249,35461777.0361,10.0,892932.0,5363678461481.0,562124,10.827,0.532,0.298,176342,30839
2018-07-15,6245.99,6349.3,6227.76,6397.21,3556.293107190005,22531808.77322074,6353.253306600001,35461777.0360721,11.0,635173.0,5363678461481.0,409465,10.827,0.602,0.298,161018,32485
2018-07-16,6353.25,6721.04,6333.63,6755.0,9404.056476489994,61776752.47722095,6729.1284657000015,31995588.3032,11.0,742385.0,5363678461481.0,483120,12.0,0.743,0.282,207722,41799
2018-07-17,6721.21,7310.71,6657.95,7468.31,12703.29651293,89443629.79459816,7310.375811,40931868.4915,11.0,720678.0,5199615302175.0,551908,9.057,0.735,0.392,233807,45432
2018-07-18,7310.71,7374.88,7239.15,7599.98,13347.876375710017,99059622.36956476,7376.3521987,44793365.5190113,11.0,890893.0,5178671069072.0,642136,8.276,0.989,0.38,238595,42923
2018-07-19,7384.92,7471.42,7278.84,7570.9,8803.25309749001,65189565.06664275,7474.1940478,44021066.1135,11.0,596242.0,5178671069072.0,540081,8.421,0.949,0.362,224868,39629
2018-07-20,7474.35,7330.84,7265.0,7696.88,9379.171432439987,69721139.87872052,7327.8469809,39644702.8157,11.0,649260.0,5178671069072.0,517442,9.351,0.761,0.333,225375,38529
2018-07-21,7330.84,7409.92,7212.0,7458.0,4049.810222529994,29657027.94590049,7408.6987822,35268339.5178422,11.0,569464.0,5178671069072.0,415309,10.511,0.692,0.324,184666,33267
2018-07-22,7398.16,7396.6,7336.15,7581.03,5107.978812799993,38059816.23789073,7393.7774891,46852830.6003,12.0,361544.0,5178671069072.0,384041,7.912,0.66,0.437,166947,32189
2018-07-23,7393.5,7719.62,7369.86,7800.0,12572.453171310008,96571278.23942904,7716.272352899998,42733900.4377,12.0,707695.0,5178671069072.0,584758,8.675,0.875,0.356,229314,39877
2018-07-24,7712.46,8403.83,7691.14,8496.96,18707.41156483996,151310569.72814694,8400.1200759,40931868.49151029,12.0,750648.0,5178671069072.0,578233,9.057,0.923,0.38,259199,48202
2018-07-25,8394.48,8174.06,8049.22,8475.0,10348.068577670008,85270824.57802531,8169.1798586999985,45565664.9245,12.0,804711.0,5178671069072.0,644234,8.136,0.889,0.437,250031,41673
2018-07-26,8174.06,7926.0,7855.97,8314.23,8091.871660489995,65857948.71791484,7928.5718510000015,42476467.3025,12.0,621427.0,5178671069072.0,510977,8.727,0.846,0.383,231514,39978
2018-07-27,7926.0,8183.05,7798.48,8274.98,8701.765878059998,69758485.99419884,8179.045818800001,42991333.5728441,12.0,741179.0,5178671069072.0,604287,8.623,0.725,0.418,229230,37373
2018-07-28,8177.72,8237.74,8051.43,8259.0,2765.680490599994,22600879.914658826,8247.2761,37327804.5992,12.0,594438.0,5178671069072.0,462708,9.931,0.728,0.363,188093,31763
2018-07-29,8231.07,8216.74,8109.74,8299.99,3980.279407600001,32668116.626849446,8219.9937688,50277183.1008,10.0,416568.0,5595791656328.0,403083,8.471,0.764,0.367,168237,32179
2018-07-30,8216.74,8160.21,7853.01,8295.0,11785.892078229976,95521277.8282895,8160.6954972,39630250.208895296,10.0,727266.0,5949437371610.0,525741,10.746,0.867,0.347,230790,37855
2018-07-31,8162.28,7725.43,7633.67,8162.37,11994.086141559992,94080198.79743634,7726.377905600001,43474975.9754,10.0,765612.0,5949437371610.0,549499,9.796,0.835,0.343,242830,38962
2018-08-01,7726.85,7602.01,7440.0,7761.56,11406.76843741002,86275617.4068173,7605.2233029,44362220.3831,10.0,821987.0,5949437371610.0,574951,9.6,0.67,0.321,240894,39603
2018-08-02,7600.22,7536.37,7455.0,7709.98,5262.236131989988,39925363.018565,7538.2687504999985,45249464.7907536,10.0,640873.0,5949437371610.0,535229,9.412,0.852,0.324,224720,37572
2018-08-03,7535.0,7416.98,7286.41,7542.92,9585.779309170022,70899644.2602035,7415.8733763,49094190.5573,10.0,656039.0,5949437371610.0,585312,8.675,0.748,0.328,229693,39186
2018-08-04,7416.98,7009.99,6926.0,7494.48,6831.75139028,48822594.49292422,7008.1323841,52051671.9162,10.0,456502.0,5949437371610.0,456131,8.182,0.652,0.319,191481,33342
2018-08-05,7009.94,7032.61,6888.88,7086.8,6039.135144599996,42187260.05083148,7031.8118048000015,47319701.7419725,11.0,467620.0,5949437371610.0,397829,9.0,0.555,0.284,172021,30523
2018-08-06,7028.89,6936.11,6835.06,7157.93,7317.642964549994,50894029.06888293,6936.9414765,38743005.8012,11.0,821792.0,5949437371610.0,517813,10.992,0.569,0.27,218476,35064
2018-08-07,6932.18,6717.68,6671.0,7155.0,10039.392963749997,69592717.09265488,6721.9115082,44657968.519,11.0,819190.0,5949437371610.0,589346,9.536,0.559,0.327,232894,34996
2018-08-08,6717.67,6283.59,6121.0,6717.68,14668.568022210018,94168057.74341388,6281.2497006,46432457.3343105,11.0,640815.0,5949437371610.0,532064,9.172,0.569,0.276,235154,36169
2018-08-09,6283.89,6543.76,6190.01,6627.0,9484.88670495998,60575830.63660342,6544.273142600001,44066472.2472,11.0,647423.0,5949437371610.0,519217,9.664,0.598,0.265,222177,34503
2018-08-10,6544.98,6139.99,5995.75,6584.05,14096.009888940018,89098710.77670565,6139.323236300002,52051671.9162,11.0,644585.0,5949437371610.0,559603,8.182,0.579,0.298,225972,34108
2018-08-11,6139.99,6239.98,6000.0,6494.13,6818.375048160004,42379946.31814776,6227.202186199999,52376369.8984008,11.0,496684.0,6197839919507.0,449075,8.471,0.496,0.238,192268,29578
2018-08-12,6240.49,6310.82,6163.44,6493.77,7169.893230559992,45228549.69904422,6310.9515541,49230273.0794,10.0,474588.0,6389316883512.0,399762,9.29,0.489,0.237,164889,28188
2018-08-13,6311.99,6252.63,6142.2,6544.37,8896.680837460006,56397569.35934598,6250.1659427,47642199.7543,10.0,735630.0,6389316883512.0,490801,9.6,0.57,0.259,222079,31628
2018-08-14,6252.63,6193.62,5880.0,6254.02,14235.270182180013,86043410.14486167,6193.642116100002,43195594.4438796,10.0,803219.0,6389316883512.0,535762,10.588,0.648,0.227,247486,36996
2018-08-15,6194.3,6272.3,6186.02,6628.5,12501.113347810002,80080675.52439177,6272.3,51135961.0696,10.0,616456.0,6389316883512.0,475594,8.944,0.575,0.271,245905,35084
2018-08-16,6273.34,6313.51,6208.37,6477.57,7099.261163600008,45050489.2190958,6312.158246,50183117.0745,10.0,598934.0,6389316883512.0,547322,9.114,0.658,0.253,232177,33037
2018-08-17,6314.08,6580.15,6290.64,6584.49,6635.5815899800045,42963411.49331739,6578.2631397,48277429.084336,10.0,648174.0,6389316883512.0,584759,9.474,0.69,0.254,233642,32168
2018-08-18,6578.13,6399.28,6303.0,6615.0,3496.8023212699977,22509757.300365128,6399.32135,50818346.4046,10.0,467559.0,6389316883512.0,459134,9.0,0.557,0.256,190775,27953
2018-08-19,6397.37,6481.99,6312.0,6545.0,3138.711318289999,20144658.34935322,6482.057054600001,46054126.4291,10.0,485097.0,6389316883512.0,408184,9.931,0.653,0.24,167255,26854
2018-08-20,6481.63,6260.82,6223.9,6522.99,6254.820807839995,40034740.54881551,6258.986377100001,47642199.754279,10.0,628286.0,6389316883512.0,524775,9.6,0.874,0.265,214833,33467
2018-08-21,6260.83,6479.27,6246.05,6513.28,5655.041725040001,36215468.250455536,6479.2329167,47006970.4242,10.0,599173.0,6389316883512.0,534176,9.73,0.729,0.249,217629,33425
2018-08-22,6478.99,6355.76,6250.0,6906.81,11955.650695770004,78180267.29460934,6351.743686,50818346.4046,10.0,596120.0,6389316883512.0,574028,9.0,0.695,0.275,230173,32026
2018-08-23,6355.97,6525.01,6344.8,6575.99,4028.433872470004,25923311.05366865,6529.488801100001,47324585.08925039,10.0,582677.0,6389316883512.0,501871,9.664,0.573,0.246,217203,33815
2018-08-24,6525.99,6692.94,6445.32,6721.09,6374.542578539993,41835350.650214,6692.9374908,48824180.026,10.0,630163.0,6505039002077.0,577153,9.863,0.572,0.258,219702,29804
2018-08-25,6692.99,6732.4,6664.25,6800.0,4980.649283310001,33427519.444574397,6732.3674895,45145645.9145,10.0,596237.0,6727225469723.0,478783,10.667,0.722,0.236,196285,26122
2018-08-26,6732.99,6700.46,6558.95,6775.34,3475.7202495999964,23147173.64844753,6704.351428499999,57853309.2089489,10.0,450922.0,6727225469723.0,430511,8.324,1.078,0.277,172574,23840
2018-08-27,6700.13,6904.51,6641.35,6944.47,5863.688248359994,39516728.821971975,6906.391296100002,61866255.5125,10.0,564830.0,6727225469723.0,595664,7.784,0.984,0.274,223471,28754
2018-08-28,6911.7,7080.94,6861.17,7125.28,8222.247652349995,57566051.74777075,7081.040267899999,51165065.3698,10.0,706795.0,6727225469723.0,597839,9.412,1.33,0.241,237886,33359
2018-08-29,7079.46,7032.96,6890.0,7124.06,5730.9789265200025,40314346.32926589,7034.019706899999,46483294.68233471,10.0,714998.0,6727225469723.0,588294,10.36,0.704,0.255,237369,31756
2018-08-30,7034.47,6984.01,6792.85,7055.97,6875.261972170008,47500189.24231355,6982.5545985,51499477.5617,10.0,630848.0,6727225469723.0,540618,9.351,0.724,0.265,231237,31447
2018-08-31,6984.34,7017.35,6879.0,7101.03,5790.380506379992,40424258.59241529,7010.114755,51833889.7537,10.0,633720.0,6727225469723.0,589527,9.29,0.746,0.282,236921,32099
2018-09-01,7015.78,7185.01,7015.22,7300.18,4590.457241120002,32867138.35597558,7185.0355599,50496240.9858456,10.0,609255.0,6727225469723.0,513465,9.536,0.641,0.257,213180,30166
2018-09-02,7195.8,7290.31,7130.63,7334.5,3297.686585190006,23897118.97989638,7287.3813451,48155355.6421,11.0,512143.0,6727225469723.0,442960,10.0,0.632,0.264,187001,29111
2018-09-03,7291.94,7258.99,7184.0,7340.08,2829.877072919999,20542456.312242296,7258.99,48155355.6421,11.0,667476.0,6727225469723.0,525670,10.0,0.65,0.271,222753,34835
2018-09-04,7261.29,7361.0,7231.0,7411.85,4531.1478037900015,33221323.527051203,7361.0,42135936.1868645,11.0,751912.0,6727225469723.0,552331,11.429,0.761,0.26,232139,35005
2018-09-05,7353.48,6679.3,6650.0,7387.0,12408.796985510024,87114382.02148104,6673.091726,44142409.3386,11.0,758494.0,6727225469723.0,540142,10.909,0.923,0.286,246345,35456
2018-09-06,6671.95,6493.09,6253.29,6705.59,14674.023671600007,94114515.66923888,6493.3042084,50161828.7939,11.0,695575.0,6727225469723.0,585513,9.6,0.8,0.247,252111,37078
2018-09-07,6488.01,6400.0,6322.0,6525.0,6541.967470879998,42087646.9990234,6393.7455053,52673943.1674501,11.0,702828.0,6971177230938.0,617704,9.474,0.782,0.241,230638,33033
2018-09-08,6401.01,6178.31,6113.23,6465.46,4284.19484304,26909063.899291497,6178.31,52338942.9549,11.0,554456.0,7019199231177.0,489875,9.6,0.588,0.227,204278,28446
2018-09-09,6178.31,6236.04,6094.38,6451.51,4104.313795550004,25806798.060495213,6236.7876953,56874984.6776,10.0,489016.0,7019199231177.0,446194,8.834,0.614,0.245,188749,30519
2018-09-10,6238.99,6301.99,6223.9,6351.13,5371.725306719993,33758141.37365007,6300.290125399999,47105048.6593962,10.0,711622.0,7019199231177.0,535579,10.667,0.568,0.201,222731,33868
2018-09-11,6303.99,6279.99,6162.06,6405.0,7076.797259679991,44475428.53137855,6277.837289,49198606.3776,10.0,758094.0,7019199231177.0,549992,10.213,0.619,0.224,237430,32809
2018-09-12,6274.6,6322.45,6192.89,6350.0,4282.159600660001,26839702.051012103,6325.3935858,58619616.1095,10.0,553112.0,7019199231177.0,534811,8.571,0.645,0.258,233107,29716
2018-09-13,6326.83,6485.7,6324.37,6537.46,6985.347474740001,45125974.32036721,6485.129469699999,51641090.3821529,10.0,642557.0,7019199231177.0,541694,9.73,0.559,0.221,234061,32269
2018-09-14,6482.95,6476.51,6384.36,6587.0,4598.020983220003,29850883.836457822,6481.346512100001,46058269.8003,10.0,772376.0,7019199231177.0,527742,10.909,0.619,0.222,223118,31041
2018-09-15,6476.51,6520.15,6466.74,6570.1,1328.8195628900014,8662492.760131836,6520.15,48849680.0912,10.0,605508.0,7019199231177.0,502091,10.286,0.486,0.245,210931,27319
2018-09-16,6521.49,6499.98,6349.47,6524.84,1098.6280603099988,7093170.707548665,6499.6399462,48500753.8048598,9.0,491915.0,7019199231177.0,419923,10.36,0.473,0.228,179344,26995
2018-09-17,6499.28,6254.52,6200.0,6530.24,4386.887724820005,27739081.671670884,6254.6265745,47105048.6594,9.0,703111.0,7019199231177.0,560269,10.667,0.466,0.235,240017,31037
2018-09-18,6251.49,6332.34,6226.63,6390.0,4196.473148080009,26460916.63996416,6334.2035742,49547532.664,9.0,695562.0,7019199231177.0,568820,10.141,0.491,0.221,244117,30885
2018-09-19,6330.0,6388.4,6100.0,6510.0,7232.083380060009,45772818.069039166,6388.3946037,54432500.67308,9.0,617348.0,7019199231177.0,540959,9.231,0.433,0.239,250881,31000
2018-09-20,6388.4,6492.98,6333.63,6535.11,5177.645103869998,33213278.94207212,6492.7295281000015,54756137.2027,9.0,623055.0,7031329605789.0,542894,9.351,0.463,0.231,253520,32268
